trip_id,trip_duration_minutes,started_at,ended_at,start_station_name,end_station_name,rider_type,bike_id
101049,12.7,2025-06-11 07:23:18,2025-06-11 07:36:00,Harbourfront Centre,Bloor-Yonge,Annual Member,5069
101050,35.2,2025-06-11 07:16:29,2025-06-11 07:51:41,Kensington Market,High Park,Casual,5070
101051,20.7,2025-06-11 07:35:34,2025-06-11 07:56:16,Bloor-Yonge,Riverdale Park,Annual Member,5071
101052,55.7,2025-06-11 07:18:23,2025-06-11 08:14:05,High Park,Union Station,Casual,5072
101053,8.6,2025-06-11 08:33:54,2025-06-11 08:42:30,Union Station,Kensington Market,Annual Member,5073
101054,28.0,2025-06-11 08:27:40,2025-06-11 08:55:40,Harbourfront Centre,Bloor-Yonge,Casual,5074
101055,20.2,2025-06-11 08:25:23,2025-06-11 08:45:35,Kensington Market,High Park,Annual Member,5075
101056,59.8,2025-06-11 08:22:31,2025-06-11 09:22:19,Bloor-Yonge,Riverdale Park,Casual,5076
101057,18.8,2025-06-11 08:17:20,2025-06-11 08:36:08,High Park,Union Station,Annual Member,5077
101058,26.0,2025-06-11 08:40:55,2025-06-11 09:06:55,Riverdale Park,Harbourfront Centre,Casual,5078
101059,10.1,2025-06-11 08:16:49,2025-06-11 08:26:55,Union Station,Kensington Market,Annual Member,5079
101060,21.4,2025-06-11 08:28:04,2025-06-11 08:49:28,Harbourfront Centre,Bloor-Yonge,Casual,5080
101061,7.7,2025-06-11 08:03:37,2025-06-11 08:11:19,Kensington Market,High Park,Annual Member,5081
101062,22.7,2025-06-11 09:47:10,2025-06-11 10:09:52,Harbourfront Centre,Bloor-Yonge,Annual Member,5082
101063,26.1,2025-06-11 09:44:07,2025-06-11 10:10:13,Kensington Market,High Park,Casual,5083
101064,9.9,2025-06-11 09:45:14,2025-06-11 09:55:08,Bloor-Yonge,Riverdale Park,Annual Member,5084
101065,17.5,2025-06-11 09:28:04,2025-06-11 09:45:34,High Park,Union Station,Casual,5085
101066,12.2,2025-06-11 09:03:06,2025-06-11 09:15:18,Riverdale Park,Harbourfront Centre,Annual Member,5086
101067,31.2,2025-06-11 09:12:04,2025-06-11 09:43:16,Union Station,Kensington Market,Casual,5087
101068,24.6,2025-06-11 10:37:06,2025-06-11 11:01:42,Kensington Market,High Park,Annual Member,5088
101069,23.6,2025-06-11 10:16:22,2025-06-11 10:39:58,Bloor-Yonge,Riverdale Park,Casual,5089
101070,15.4,2025-06-11 10:09:58,2025-06-11 10:25:22,High Park,Union Station,Annual Member,5090
101071,29.0,2025-06-11 10:16:19,2025-06-11 10:45:19,Riverdale Park,Harbourfront Centre,Casual,5091
101072,8.4,2025-06-11 11:58:33,2025-06-11 12:06:57,Bloor-Yonge,Riverdale Park,Annual Member,5092
101073,19.9,2025-06-11 11:34:00,2025-06-11 11:53:54,High Park,Union Station,Casual,5093
101074,25.7,2025-06-11 11:02:30,2025-06-11 11:28:12,Riverdale Park,Harbourfront Centre,Annual Member,5094
101075,11.0,2025-06-11 11:05:43,2025-06-11 11:16:43,Union Station,Kensington Market,Casual,5095
101076,26.4,2025-06-11 12:49:42,2025-06-11 13:16:06,High Park,Union Station,Annual Member,5096
101077,24.4,2025-06-11 12:31:45,2025-06-11 12:56:09,Riverdale Park,Harbourfront Centre,Casual,5097
101078,12.2,2025-06-11 12:50:24,2025-06-11 13:02:36,Union Station,Kensington Market,Annual Member,5098
101079,26.1,2025-06-11 12:56:10,2025-06-11 13:22:16,Harbourfront Centre,Bloor-Yonge,Casual,5099
101080,26.1,2025-06-11 13:32:28,2025-06-11 13:58:34,Riverdale Park,Harbourfront Centre,Annual Member,5100
101081,31.6,2025-06-11 13:14:45,2025-06-11 13:46:21,Union Station,Kensington Market,Casual,5101
101082,25.2,2025-06-11 13:06:34,2025-06-11 13:31:46,Harbourfront Centre,Bloor-Yonge,Annual Member,5102
101083,39.6,2025-06-11 13:10:20,2025-06-11 13:49:56,Kensington Market,High Park,Casual,5103
101084,11.3,2025-06-11 14:22:42,2025-06-11 14:34:00,Union Station,Kensington Market,Annual Member,5104
101085,19.3,2025-06-11 14:05:22,2025-06-11 14:24:40,Harbourfront Centre,Bloor-Yonge,Casual,5105
101086,11.5,2025-06-11 14:14:32,2025-06-11 14:26:02,Kensington Market,High Park,Annual Member,5106
101087,57.6,2025-06-11 14:41:46,2025-06-11 15:39:22,Bloor-Yonge,Riverdale Park,Casual,5107
101088,9.5,2025-06-11 15:05:28,2025-06-11 15:14:58,Harbourfront Centre,Bloor-Yonge,Annual Member,5108
101089,30.7,2025-06-11 15:33:00,2025-06-11 16:03:42,Kensington Market,High Park,Casual,5109
101090,16.5,2025-06-11 15:05:54,2025-06-11 15:22:24,Bloor-Yonge,Riverdale Park,Annual Member,5110
101091,17.1,2025-06-11 15:38:59,2025-06-11 15:56:05,High Park,Union Station,Casual,5111
101092,15.8,2025-06-11 16:28:32,2025-06-11 16:44:20,Kensington Market,High Park,Annual Member,5112
101093,25.6,2025-06-11 16:10:02,2025-06-11 16:35:38,Bloor-Yonge,Riverdale Park,Casual,5113
101094,20.4,2025-06-11 16:26:27,2025-06-11 16:46:51,High Park,Union Station,Annual Member,5114
101095,32.2,2025-06-11 16:36:04,2025-06-11 17:08:16,Riverdale Park,Harbourfront Centre,Casual,5115
101096,14.3,2025-06-11 16:51:00,2025-06-11 17:05:18,Union Station,Kensington Market,Annual Member,5116
101097,37.4,2025-06-11 16:22:44,2025-06-11 17:00:08,Harbourfront Centre,Bloor-Yonge,Casual,5117
101098,26.6,2025-06-11 17:49:13,2025-06-11 18:15:49,Bloor-Yonge,Riverdale Park,Annual Member,5118
101099,18.8,2025-06-11 17:05:39,2025-06-11 17:24:27,High Park,Union Station,Casual,5119
101100,13.2,2025-06-11 17:36:42,2025-06-11 17:49:54,Riverdale Park,Harbourfront Centre,Annual Member,5120
101101,27.1,2025-06-11 17:18:21,2025-06-11 17:45:27,Union Station,Kensington Market,Casual,5121
101102,12.5,2025-06-11 17:59:42,2025-06-11 18:12:12,Harbourfront Centre,Bloor-Yonge,Annual Member,5122
101103,12.8,2025-06-11 17:25:49,2025-06-11 17:38:37,Kensington Market,High Park,Casual,5123
101104,12.0,2025-06-11 17:10:16,2025-06-11 17:22:16,Bloor-Yonge,Riverdale Park,Annual Member,5124
101105,40.1,2025-06-11 17:31:11,2025-06-11 18:11:17,High Park,Union Station,Casual,5125
101106,17.8,2025-06-11 17:05:18,2025-06-11 17:23:06,Riverdale Park,Harbourfront Centre,Annual Member,5126
101107,14.4,2025-06-11 18:24:20,2025-06-11 18:38:44,High Park,Union Station,Annual Member,5127
101108,39.2,2025-06-11 18:11:57,2025-06-11 18:51:09,Riverdale Park,Harbourfront Centre,Casual,5128
101109,13.9,2025-06-11 18:49:25,2025-06-11 19:03:19,Union Station,Kensington Market,Annual Member,5129
101110,45.6,2025-06-11 18:34:37,2025-06-11 19:20:13,Harbourfront Centre,Bloor-Yonge,Casual,5130
101111,23.3,2025-06-11 18:57:30,2025-06-11 19:20:48,Kensington Market,High Park,Annual Member,5131
101112,57.3,2025-06-11 18:45:59,2025-06-11 19:43:17,Bloor-Yonge,Riverdale Park,Casual,5132
101113,27.4,2025-06-11 18:00:30,2025-06-11 18:27:54,High Park,Union Station,Annual Member,5133
101114,51.0,2025-06-11 18:45:04,2025-06-11 19:36:04,Riverdale Park,Harbourfront Centre,Casual,5134
101115,17.7,2025-06-11 18:12:53,2025-06-11 18:30:35,Union Station,Kensington Market,Annual Member,5135
101116,14.5,2025-06-11 19:29:55,2025-06-11 19:44:25,Riverdale Park,Harbourfront Centre,Annual Member,5136
101117,28.5,2025-06-11 19:38:55,2025-06-11 20:07:25,Union Station,Kensington Market,Casual,5137
101118,23.5,2025-06-11 19:24:24,2025-06-11 19:47:54,Harbourfront Centre,Bloor-Yonge,Annual Member,5138
101119,35.8,2025-06-11 19:27:40,2025-06-11 20:03:28,Kensington Market,High Park,Casual,5139
101120,11.0,2025-06-11 19:50:18,2025-06-11 20:01:18,Bloor-Yonge,Riverdale Park,Annual Member,5140
101121,28.4,2025-06-11 19:39:35,2025-06-11 20:07:59,High Park,Union Station,Casual,5141
101122,42.3,2025-06-11 20:59:34,2025-06-11 21:41:52,Union Station,Kensington Market,Annual Member,5142
101123,25.4,2025-06-11 20:56:06,2025-06-11 21:21:30,Harbourfront Centre,Bloor-Yonge,Casual,5143
101124,16.1,2025-06-11 21:22:21,2025-06-11 21:38:27,Harbourfront Centre,Bloor-Yonge,Annual Member,5144
101125,33.4,2025-06-11 21:56:12,2025-06-11 22:29:36,Kensington Market,High Park,Casual,5145
101126,25.6,2025-06-11 22:37:17,2025-06-11 23:02:53,Kensington Market,High Park,Annual Member,5146
101127,18.9,2025-06-11 22:27:01,2025-06-11 22:45:55,Bloor-Yonge,Riverdale Park,Casual,5147
101128,27.2,2025-06-11 23:15:36,2025-06-11 23:42:48,Bloor-Yonge,Riverdale Park,Annual Member,5148
101129,40.7,2025-06-11 23:40:31,2025-06-12 00:21:13,High Park,Union Station,Casual,5149
101130,23.3,2025-06-12 00:55:34,2025-06-12 01:18:52,Riverdale Park,Harbourfront Centre,Annual Member,5150
101131,17.5,2025-06-12 00:13:10,2025-06-12 00:30:40,Union Station,Kensington Market,Casual,5151
101132,23.4,2025-06-12 01:17:42,2025-06-12 01:41:06,Union Station,Kensington Market,Annual Member,5152
101133,34.7,2025-06-12 01:22:56,2025-06-12 01:57:38,Harbourfront Centre,Bloor-Yonge,Casual,5153
101134,29.7,2025-06-12 02:53:45,2025-06-12 03:23:27,Harbourfront Centre,Bloor-Yonge,Annual Member,5154
101135,47.8,2025-06-12 02:20:20,2025-06-12 03:08:08,Kensington Market,High Park,Casual,5155
101136,12.0,2025-06-12 03:10:08,2025-06-12 03:22:08,Kensington Market,High Park,Annual Member,5156
101137,27.2,2025-06-12 03:39:21,2025-06-12 04:06:33,Bloor-Yonge,Riverdale Park,Casual,5157
101138,14.3,2025-06-12 04:57:12,2025-06-12 05:11:30,Bloor-Yonge,Riverdale Park,Annual Member,5158
101139,25.5,2025-06-12 04:53:51,2025-06-12 05:19:21,High Park,Union Station,Casual,5159
101140,15.3,2025-06-12 05:12:13,2025-06-12 05:27:31,High Park,Union Station,Annual Member,5160
101141,27.7,2025-06-12 05:42:22,2025-06-12 06:10:04,Riverdale Park,Harbourfront Centre,Casual,5161
101142,27.0,2025-06-12 06:31:02,2025-06-12 06:58:02,Riverdale Park,Harbourfront Centre,Annual Member,5162
101143,33.0,2025-06-12 06:48:27,2025-06-12 07:21:27,Union Station,Kensington Market,Casual,5163
101144,11.8,2025-06-12 07:45:05,2025-06-12 07:56:53,Union Station,Kensington Market,Annual Member,5164
101145,10.6,2025-06-12 07:53:06,2025-06-12 08:03:42,Harbourfront Centre,Bloor-Yonge,Casual,5165
101146,10.2,2025-06-12 07:28:19,2025-06-12 07:38:31,Kensington Market,High Park,Annual Member,5166
101147,16.7,2025-06-12 07:33:52,2025-06-12 07:50:34,Bloor-Yonge,Riverdale Park,Casual,5167
101148,13.0,2025-06-12 07:42:44,2025-06-12 07:55:44,High Park,Union Station,Annual Member,5168
101149,17.4,2025-06-12 07:10:30,2025-06-12 07:27:54,Riverdale Park,Harbourfront Centre,Casual,5169
101150,10.4,2025-06-12 08:02:21,2025-06-12 08:12:45,Harbourfront Centre,Bloor-Yonge,Annual Member,5170
101151,52.5,2025-06-12 08:44:28,2025-06-12 09:36:58,Kensington Market,High Park,Casual,5171
101152,15.4,2025-06-12 08:17:45,2025-06-12 08:33:09,Bloor-Yonge,Riverdale Park,Annual Member,5172
101153,24.0,2025-06-12 08:26:32,2025-06-12 08:50:32,High Park,Union Station,Casual,5173
101154,10.8,2025-06-12 08:35:58,2025-06-12 08:46:46,Riverdale Park,Harbourfront Centre,Annual Member,5174
101155,15.9,2025-06-12 08:36:47,2025-06-12 08:52:41,Union Station,Kensington Market,Casual,5175
101156,21.0,2025-06-12 08:32:51,2025-06-12 08:53:51,Harbourfront Centre,Bloor-Yonge,Annual Member,5176
101157,26.8,2025-06-12 08:48:54,2025-06-12 09:15:42,Kensington Market,High Park,Casual,5177
101158,19.2,2025-06-12 08:26:48,2025-06-12 08:46:00,Bloor-Yonge,Riverdale Park,Annual Member,5178
101159,16.9,2025-06-12 09:18:20,2025-06-12 09:35:14,Kensington Market,High Park,Annual Member,5179
101160,13.0,2025-06-12 09:39:04,2025-06-12 09:52:04,Bloor-Yonge,Riverdale Park,Casual,5000
101161,36.0,2025-06-12 09:48:48,2025-06-12 10:24:48,High Park,Union Station,Annual Member,5001
101162,18.7,2025-06-12 09:52:14,2025-06-12 10:10:56,Riverdale Park,Harbourfront Centre,Casual,5002
101163,27.9,2025-06-12 09:27:18,2025-06-12 09:55:12,Union Station,Kensington Market,Annual Member,5003
101164,24.7,2025-06-12 09:10:01,2025-06-12 09:34:43,Harbourfront Centre,Bloor-Yonge,Casual,5004
101165,36.5,2025-06-12 10:24:08,2025-06-12 11:00:38,Bloor-Yonge,Riverdale Park,Annual Member,5005
101166,29.9,2025-06-12 10:00:57,2025-06-12 10:30:51,High Park,Union Station,Casual,5006
101167,31.9,2025-06-12 10:33:21,2025-06-12 11:05:15,Riverdale Park,Harbourfront Centre,Annual Member,5007
101168,28.2,2025-06-12 10:32:46,2025-06-12 11:00:58,Union Station,Kensington Market,Casual,5008
101169,12.2,2025-06-12 11:29:15,2025-06-12 11:41:27,High Park,Union Station,Annual Member,5009
101170,31.7,2025-06-12 11:24:34,2025-06-12 11:56:16,Riverdale Park,Harbourfront Centre,Casual,5010
101171,10.6,2025-06-12 11:09:44,2025-06-12 11:20:20,Union Station,Kensington Market,Annual Member,5011
101172,22.6,2025-06-12 11:21:29,2025-06-12 11:44:05,Harbourfront Centre,Bloor-Yonge,Casual,5012
101173,11.6,2025-06-12 12:12:08,2025-06-12 12:23:44,Riverdale Park,Harbourfront Centre,Annual Member,5013
101174,17.8,2025-06-12 12:48:10,2025-06-12 13:05:58,Union Station,Kensington Market,Casual,5014
101175,19.5,2025-06-12 12:32:09,2025-06-12 12:51:39,Harbourfront Centre,Bloor-Yonge,Annual Member,5015
101176,23.6,2025-06-12 12:38:28,2025-06-12 13:02:04,Kensington Market,High Park,Casual,5016
101177,17.5,2025-06-12 13:16:28,2025-06-12 13:33:58,Union Station,Kensington Market,Annual Member,5017
101178,27.8,2025-06-12 13:02:38,2025-06-12 13:30:26,Harbourfront Centre,Bloor-Yonge,Casual,5018
101179,16.4,2025-06-12 13:51:04,2025-06-12 14:07:28,Kensington Market,High Park,Annual Member,5019
101180,20.2,2025-06-12 13:22:27,2025-06-12 13:42:39,Bloor-Yonge,Riverdale Park,Casual,5020
101181,27.9,2025-06-12 14:23:51,2025-06-12 14:51:45,Harbourfront Centre,Bloor-Yonge,Annual Member,5021
101182,26.8,2025-06-12 14:21:33,2025-06-12 14:48:21,Kensington Market,High Park,Casual,5022
101183,12.9,2025-06-12 14:55:54,2025-06-12 15:08:48,Bloor-Yonge,Riverdale Park,Annual Member,5023
101184,41.8,2025-06-12 14:03:03,2025-06-12 14:44:51,High Park,Union Station,Casual,5024
101185,19.6,2025-06-12 15:48:58,2025-06-12 16:08:34,Kensington Market,High Park,Annual Member,5025
101186,42.6,2025-06-12 15:33:29,2025-06-12 16:16:05,Bloor-Yonge,Riverdale Park,Casual,5026
101187,10.8,2025-06-12 15:16:54,2025-06-12 15:27:42,High Park,Union Station,Annual Member,5027
101188,25.0,2025-06-12 15:39:21,2025-06-12 16:04:21,Riverdale Park,Harbourfront Centre,Casual,5028
101189,15.4,2025-06-12 16:34:18,2025-06-12 16:49:42,Bloor-Yonge,Riverdale Park,Annual Member,5029
101190,64.8,2025-06-12 16:31:01,2025-06-12 17:35:49,High Park,Union Station,Casual,5030
101191,31.3,2025-06-12 16:18:13,2025-06-12 16:49:31,Riverdale Park,Harbourfront Centre,Annual Member,5031
101192,52.2,2025-06-12 16:04:43,2025-06-12 16:56:55,Union Station,Kensington Market,Casual,5032
101193,30.2,2025-06-12 16:47:40,2025-06-12 17:17:52,Harbourfront Centre,Bloor-Yonge,Annual Member,5033
101194,31.8,2025-06-12 16:03:47,2025-06-12 16:35:35,Kensington Market,High Park,Casual,5034
101195,25.3,2025-06-12 17:13:25,2025-06-12 17:38:43,High Park,Union Station,Annual Member,5035
101196,23.5,2025-06-12 17:52:15,2025-06-12 18:15:45,Riverdale Park,Harbourfront Centre,Casual,5036
101197,12.1,2025-06-12 17:51:30,2025-06-12 18:03:36,Union Station,Kensington Market,Annual Member,5037
101198,32.7,2025-06-12 17:18:06,2025-06-12 17:50:48,Harbourfront Centre,Bloor-Yonge,Casual,5038
101199,25.8,2025-06-12 17:41:28,2025-06-12 18:07:16,Kensington Market,High Park,Annual Member,5039
101200,54.7,2025-06-12 17:46:58,2025-06-12 18:41:40,Bloor-Yonge,Riverdale Park,Casual,5040
101201,28.7,2025-06-12 17:55:32,2025-06-12 18:24:14,High Park,Union Station,Annual Member,5041
101202,24.5,2025-06-12 17:51:44,2025-06-12 18:16:14,Riverdale Park,Harbourfront Centre,Casual,5042
101203,46.8,2025-06-12 17:29:09,2025-06-12 18:15:57,Union Station,Kensington Market,Annual Member,5043
101204,12.5,2025-06-12 18:55:58,2025-06-12 19:08:28,Riverdale Park,Harbourfront Centre,Annual Member,5044
101205,37.2,2025-06-12 18:38:07,2025-06-12 19:15:19,Union Station,Kensington Market,Casual,5045
101206,10.2,2025-06-12 18:28:10,2025-06-12 18:38:22,Harbourfront Centre,Bloor-Yonge,Annual Member,5046
101207,30.1,2025-06-12 18:03:13,2025-06-12 18:33:19,Kensington Market,High Park,Casual,5047
101208,61.6,2025-06-12 18:51:49,2025-06-12 19:53:25,Bloor-Yonge,Riverdale Park,Annual Member,5048
101209,37.9,2025-06-12 18:14:54,2025-06-12 18:52:48,High Park,Union Station,Casual,5049
101210,11.9,2025-06-12 18:42:06,2025-06-12 18:54:00,Riverdale Park,Harbourfront Centre,Annual Member,5050
101211,32.3,2025-06-12 18:37:15,2025-06-12 19:09:33,Union Station,Kensington Market,Casual,5051
101212,12.9,2025-06-12 18:52:53,2025-06-12 19:05:47,Harbourfront Centre,Bloor-Yonge,Annual Member,5052
101213,3.9,2025-06-12 19:06:02,2025-06-12 19:09:56,Union Station,Kensington Market,Annual Member,5053
101214,54.9,2025-06-12 19:27:48,2025-06-12 20:22:42,Harbourfront Centre,Bloor-Yonge,Casual,5054
101215,30.3,2025-06-12 19:47:37,2025-06-12 20:17:55,Kensington Market,High Park,Annual Member,5055
101216,28.2,2025-06-12 19:32:42,2025-06-12 20:00:54,Bloor-Yonge,Riverdale Park,Casual,5056
101217,28.0,2025-06-12 19:14:46,2025-06-12 19:42:46,High Park,Union Station,Annual Member,5057
101218,49.3,2025-06-12 19:03:34,2025-06-12 19:52:52,Riverdale Park,Harbourfront Centre,Casual,5058
101219,22.8,2025-06-12 20:41:09,2025-06-12 21:03:57,Harbourfront Centre,Bloor-Yonge,Annual Member,5059
101220,43.2,2025-06-12 20:06:45,2025-06-12 20:49:57,Kensington Market,High Park,Casual,5060
101221,37.5,2025-06-12 21:57:46,2025-06-12 22:35:16,Kensington Market,High Park,Annual Member,5061
101222,25.9,2025-06-12 21:38:38,2025-06-12 22:04:32,Bloor-Yonge,Riverdale Park,Casual,5062
101223,50.4,2025-06-12 22:07:53,2025-06-12 22:58:17,Bloor-Yonge,Riverdale Park,Annual Member,5063
101224,35.8,2025-06-12 22:09:41,2025-06-12 22:45:29,High Park,Union Station,Casual,5064
101225,15.7,2025-06-12 23:09:55,2025-06-12 23:25:37,High Park,Union Station,Annual Member,5065
101226,12.9,2025-06-12 23:56:05,2025-06-13 00:08:59,Riverdale Park,Harbourfront Centre,Casual,5066
101227,13.8,2025-06-13 00:43:30,2025-06-13 00:57:18,Union Station,Kensington Market,Annual Member,5067
101228,33.5,2025-06-13 00:23:35,2025-06-13 00:57:05,Harbourfront Centre,Bloor-Yonge,Casual,5068
101229,15.7,2025-06-13 01:04:52,2025-06-13 01:20:34,Harbourfront Centre,Bloor-Yonge,Annual Member,5069
101230,30.6,2025-06-13 01:07:51,2025-06-13 01:38:27,Kensington Market,High Park,Casual,5070
101231,18.6,2025-06-13 02:09:18,2025-06-13 02:27:54,Kensington Market,High Park,Annual Member,5071
101232,23.9,2025-06-13 02:43:09,2025-06-13 03:07:03,Bloor-Yonge,Riverdale Park,Casual,5072
101233,13.3,2025-06-13 03:22:58,2025-06-13 03:36:16,Bloor-Yonge,Riverdale Park,Annual Member,5073
101234,23.5,2025-06-13 03:55:41,2025-06-13 04:19:11,High Park,Union Station,Casual,5074
101235,30.3,2025-06-13 04:25:43,2025-06-13 04:56:01,High Park,Union Station,Annual Member,5075
101236,22.1,2025-06-13 04:32:12,2025-06-13 04:54:18,Riverdale Park,Harbourfront Centre,Casual,5076
101237,9.5,2025-06-13 05:17:45,2025-06-13 05:27:15,Riverdale Park,Harbourfront Centre,Annual Member,5077
101238,37.3,2025-06-13 05:31:55,2025-06-13 06:09:13,Union Station,Kensington Market,Casual,5078
101239,15.7,2025-06-13 06:56:13,2025-06-13 07:11:55,Union Station,Kensington Market,Annual Member,5079
101240,40.1,2025-06-13 06:10:54,2025-06-13 06:51:00,Harbourfront Centre,Bloor-Yonge,Casual,5080
101241,25.3,2025-06-13 07:18:49,2025-06-13 07:44:07,Harbourfront Centre,Bloor-Yonge,Annual Member,5081
101242,35.3,2025-06-13 07:27:17,2025-06-13 08:02:35,Kensington Market,High Park,Casual,5082
101243,17.7,2025-06-13 07:55:53,2025-06-13 08:13:35,Bloor-Yonge,Riverdale Park,Annual Member,5083
101244,18.3,2025-06-13 07:26:01,2025-06-13 07:44:19,High Park,Union Station,Casual,5084
101245,33.6,2025-06-13 07:34:20,2025-06-13 08:07:56,Riverdale Park,Harbourfront Centre,Annual Member,5085
101246,35.9,2025-06-13 07:45:14,2025-06-13 08:21:08,Union Station,Kensington Market,Casual,5086
101247,20.4,2025-06-13 08:11:37,2025-06-13 08:32:01,Kensington Market,High Park,Annual Member,5087
101248,40.5,2025-06-13 08:48:38,2025-06-13 09:29:08,Bloor-Yonge,Riverdale Park,Casual,5088
101249,24.7,2025-06-13 08:11:25,2025-06-13 08:36:07,High Park,Union Station,Annual Member,5089
101250,34.9,2025-06-13 08:11:03,2025-06-13 08:45:57,Riverdale Park,Harbourfront Centre,Casual,5090
101251,9.3,2025-06-13 08:21:58,2025-06-13 08:31:16,Union Station,Kensington Market,Annual Member,5091
101252,45.2,2025-06-13 08:04:26,2025-06-13 08:49:38,Harbourfront Centre,Bloor-Yonge,Casual,5092
101253,14.0,2025-06-13 08:31:26,2025-06-13 08:45:26,Kensington Market,High Park,Annual Member,5093
101254,17.8,2025-06-13 08:14:54,2025-06-13 08:32:42,Bloor-Yonge,Riverdale Park,Casual,5094
101255,21.9,2025-06-13 08:41:10,2025-06-13 09:03:04,High Park,Union Station,Annual Member,5095
101256,13.2,2025-06-13 09:41:25,2025-06-13 09:54:37,Bloor-Yonge,Riverdale Park,Annual Member,5096
101257,26.3,2025-06-13 09:09:41,2025-06-13 09:35:59,High Park,Union Station,Casual,5097
