gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-11-04,07:00,Regular,Buchert,Nick,Richardson,Leroy,Kirkland,Courtney,DET,East,Central,Home,Win,240,1,108,28,15,10,3,19,79,40,0.5063,55,27,0.4909,24,13,0.5417,22,15,0.6818,8,27,35,29,23,33,23,0,0,0,0,52.2388,70.0,0.6089,0.5886,21.6216,90.0,14.4676,10.575,3.1725,5.4545,1.3671,85.25,71.0417,114.2096,104.6921,9.5175,0.4651,21.2637,1.8667,66.6667,SAC,West,Pacific,Away,Loss,240,2,99,24,18,6,1,23,76,40,0.5263,55,30,0.5455,21,10,0.4762,13,9,0.6923,3,29,32,26,23,25,25,0,0,0,0,47.7612,60.0,0.6057,0.5921,9.375,90.625,18.0505,6.345,1.0575,1.8182,1.3026,63.375,52.8125,104.6921,114.2096,-9.5175,0.4396,19.3986,1.3333,33.3333,94.563,94.563
2017-11-04,08:00,Regular,Dalen,Eric,Malloy,Ed,Richardson,Randy,NO,West,Southwest,Away,Win,264,0,96,23,15,9,4,9,87,35,0.4023,56,26,0.4643,31,9,0.2903,22,17,0.7727,5,47,52,17,21,19,26,13,0,0,0,47.2727,65.7143,0.4965,0.454,10.6383,74.6032,13.4312,8.5598,3.8043,7.1429,1.1034,79.25,60.0379,91.3042,85.5977,5.7065,0.3608,17.0775,1.5333,60.0,CHI,East,Central,Home,Loss,266,1,90,23,19,10,5,19,99,35,0.3535,57,24,0.4211,42,11,0.2619,12,9,0.75,16,42,58,19,19,26,19,7,0,0,0,52.7273,65.7143,0.4315,0.4091,27.5862,72.4138,15.4121,9.5109,4.7554,8.7719,0.9091,68.25,51.3158,85.5977,91.3042,-5.7065,0.3431,15.7233,1.2105,52.6316,105.143,95.5845
2017-11-04,08:00,Regular,Dalen,Eric,Malloy,Ed,Richardson,Randy,CHI,East,Central,Home,Loss,266,1,90,23,19,10,5,19,99,35,0.3535,57,24,0.4211,42,11,0.2619,12,9,0.75,16,42,58,19,19,26,19,7,0,0,0,52.7273,65.7143,0.4315,0.4091,25.3968,89.3617,15.4121,9.5109,4.7554,8.7719,0.9091,68.25,51.3158,85.5977,91.3042,-5.7065,0.3431,15.7233,1.2105,52.6316,NO,West,Southwest,Away,Win,264,0,96,23,15,9,4,9,87,35,0.4023,56,26,0.4643,31,9,0.2903,22,17,0.7727,5,47,52,17,21,19,26,13,0,0,0,47.2727,65.7143,0.4965,0.454,9.6154,90.3846,13.4312,8.5598,3.8043,7.1429,1.1034,79.25,60.0379,91.3042,85.5977,5.7065,0.3608,17.0775,1.5333,60.0,105.143,94.8659
2017-11-04,08:00,Regular,Cutler,Kevin,Blair,Curtis,Foster,Scott,DAL,West,Southwest,Away,Loss,240,0,99,18,16,7,2,19,86,40,0.4651,59,30,0.5085,27,10,0.3704,12,9,0.75,7,24,31,18,31,20,30,0,0,0,0,39.2405,45.0,0.5423,0.5233,15.5556,70.5882,14.9142,7.2235,2.0638,3.3898,1.1512,56.5,47.0833,102.1605,115.5756,-13.4151,0.4211,14.3678,1.125,43.75,MIN,West,Northwest,Home,Win,240,3,112,33,19,7,8,20,79,43,0.5443,55,33,0.6,24,10,0.4167,20,16,0.8,10,38,48,27,32,34,19,0,0,0,0,60.7595,76.7442,0.6378,0.6076,20.8333,79.1667,17.7903,7.2235,8.2554,14.5455,1.4177,102.75,85.625,115.5756,102.1605,13.4151,0.4886,23.6052,1.7368,36.8421,96.9063,96.9063
2017-11-04,08:00,Regular,Cutler,Kevin,Blair,Curtis,Foster,Scott,MIN,West,Northwest,Home,Win,240,3,112,33,19,7,8,20,79,43,0.5443,55,33,0.6,24,10,0.4167,20,16,0.8,10,38,48,27,32,34,19,0,0,0,0,60.7595,76.7442,0.6378,0.6076,29.4118,84.4444,17.7903,7.2235,8.2554,14.5455,1.4177,102.75,85.625,115.5756,102.1605,13.4151,0.4886,23.6052,1.7368,36.8421,DAL,West,Southwest,Away,Loss,240,0,99,18,16,7,2,19,86,40,0.4651,59,30,0.5085,27,10,0.3704,12,9,0.75,7,24,31,18,31,20,30,0,0,0,0,39.2405,45.0,0.5423,0.5233,22.5806,77.4194,14.9142,7.2235,2.0638,3.3898,1.1512,56.5,47.0833,102.1605,115.5756,-13.4151,0.4211,14.3678,1.125,43.75,96.9063,96.9063
2017-11-04,09:00,Regular,Guthrie,David,Holtkamp,Lauren,Wood,Leon,GS,West,Pacific,Away,Win,240,2,127,38,15,13,4,23,91,50,0.5495,51,32,0.6275,40,18,0.45,17,9,0.5294,7,34,41,36,24,43,24,0,0,0,0,47.1264,76.0,0.6448,0.6484,15.9091,79.0698,13.2182,12.3168,3.7898,7.8431,1.3956,113.375,94.4792,120.3252,102.3238,18.0014,0.5051,25.0858,2.5333,86.6667,DEN,West,Northwest,Home,Loss,241,1,108,26,18,9,6,18,87,40,0.4598,63,34,0.5397,24,6,0.25,27,22,0.8148,9,37,46,23,32,21,32,0,0,0,0,52.8736,65.0,0.5461,0.4943,19.5652,80.4348,15.4004,8.527,5.6847,9.5238,1.2414,83.375,69.1909,102.3238,120.3252,-18.0014,0.4167,18.1971,1.4444,50.0,105.5473,105.5473
2017-11-04,09:00,Regular,Guthrie,David,Holtkamp,Lauren,Wood,Leon,DEN,West,Northwest,Home,Loss,241,1,108,26,18,9,6,18,87,40,0.4598,63,34,0.5397,24,6,0.25,27,22,0.8148,9,37,46,23,32,21,32,0,0,0,0,52.8736,65.0,0.5461,0.4943,20.9302,84.0909,15.4004,8.527,5.6847,9.5238,1.2414,83.375,69.1909,102.3238,120.3252,-18.0014,0.4167,18.1971,1.4444,50.0,GS,West,Pacific,Away,Win,240,2,127,38,15,13,4,23,91,50,0.5495,51,32,0.6275,40,18,0.45,17,9,0.5294,7,34,41,36,24,43,24,0,0,0,0,47.1264,76.0,0.6448,0.6484,17.0732,82.9268,13.2182,12.3168,3.7898,7.8431,1.3956,113.375,94.4792,120.3252,102.3238,18.0014,0.5051,25.0858,2.5333,86.6667,105.5473,105.1093
2017-11-05,03:00,Regular,Goldenberg,Jason,Brothers,Tony,Wall,Scott,ATL,East,Southeast,Away,Win,239,1,117,24,17,4,6,20,86,41,0.4767,61,30,0.4918,25,11,0.44,34,24,0.7059,11,33,44,37,17,37,26,0,0,0,0,48.3516,58.5366,0.5794,0.5407,25.5814,68.75,14.4117,3.9134,5.8701,9.8361,1.3605,82.5,69.0377,114.4663,112.5096,1.9567,0.4457,16.9062,1.4118,23.5294,CLE,East,Central,Home,Loss,240,1,115,27,13,6,6,29,96,42,0.4375,60,32,0.5333,36,10,0.2778,23,21,0.913,15,32,47,28,17,33,37,0,0,0,0,51.6484,64.2857,0.5418,0.4896,31.9149,68.0851,10.9134,5.8701,5.8701,10.0,1.1979,84.875,70.7292,112.5096,114.4663,-1.9567,0.4468,18.478,2.0769,46.1538,102.2135,102.6412
2017-11-05,03:00,Regular,Goldenberg,Jason,Brothers,Tony,Wall,Scott,CLE,East,Central,Home,Loss,240,1,115,27,13,6,6,29,96,42,0.4375,60,32,0.5333,36,10,0.2778,23,21,0.913,15,32,47,28,17,33,37,0,0,0,0,51.6484,64.2857,0.5418,0.4896,31.25,74.4186,10.9134,5.8701,5.8701,10.0,1.1979,84.875,70.7292,112.5096,114.4663,-1.9567,0.4468,18.478,2.0769,46.1538,ATL,East,Southeast,Away,Win,239,1,117,24,17,4,6,20,86,41,0.4767,61,30,0.4918,25,11,0.44,34,24,0.7059,11,33,44,37,17,37,26,0,0,0,0,48.3516,58.5366,0.5794,0.5407,25.0,75.0,14.4117,3.9134,5.8701,9.8361,1.3605,82.5,69.0377,114.4663,112.5096,1.9567,0.4457,16.9062,1.4118,23.5294,102.2135,102.2135
2017-11-05,03:30,Regular,Barnaky,Brent,Garretson,Ron,Ford,Tyler,MIA,East,Southeast,Away,Win,239,1,104,23,16,12,6,26,84,37,0.4405,48,23,0.4792,36,14,0.3889,19,16,0.8421,10,27,37,34,28,27,15,0,0,0,0,42.5287,62.1622,0.563,0.5238,23.8095,60.0,14.7656,12.7699,6.3849,12.5,1.2381,76.125,63.7029,110.6724,107.48,3.1924,0.4111,17.5091,1.4375,75.0,LAC,West,Pacific,Home,Loss,241,1,101,16,16,11,4,22,87,34,0.3908,56,25,0.4464,31,9,0.2903,30,24,0.8,18,32,50,20,29,17,35,0,0,0,0,57.4713,47.0588,0.504,0.4425,36.0,64.0,13.7694,11.7057,4.2566,7.1429,1.1609,70.5,58.5062,107.48,110.6724,-3.1924,0.4,12.1029,1.0,68.75,93.971,94.3642
2017-11-05,03:30,Regular,Barnaky,Brent,Garretson,Ron,Ford,Tyler,LAC,West,Pacific,Home,Loss,241,1,101,16,16,11,4,22,87,34,0.3908,56,25,0.4464,31,9,0.2903,30,24,0.8,18,32,50,20,29,17,35,0,0,0,0,57.4713,47.0588,0.504,0.4425,40.0,76.1905,13.7694,11.7057,4.2566,7.1429,1.1609,70.5,58.5062,107.48,110.6724,-3.1924,0.4,12.1029,1.0,68.75,MIA,East,Southeast,Away,Win,239,1,104,23,16,12,6,26,84,37,0.4405,48,23,0.4792,36,14,0.3889,19,16,0.8421,10,27,37,34,28,27,15,0,0,0,0,42.5287,62.1622,0.563,0.5238,27.027,72.973,14.7656,12.7699,6.3849,12.5,1.2381,76.125,63.7029,110.6724,107.48,3.1924,0.4111,17.5091,1.4375,75.0,93.971,93.5811
2017-11-05,06:00,Regular,Workman,Haywoode,Fitzgerald,Kane,Corbin,Sean,BOS,East,Atlantic,Away,Win,241,1,104,26,14,10,1,21,89,39,0.4382,56,28,0.5,33,11,0.3333,20,15,0.75,9,45,54,22,27,28,27,0,0,0,0,54.5455,66.6667,0.5317,0.5,20.4545,81.8182,12.5224,10.0012,1.0001,1.7857,1.1685,85.0,70.5394,104.0121,88.0102,16.0019,0.4149,18.8679,1.8571,71.4286,ORL,East,Southeast,Home,Loss,240,1,88,18,13,4,4,19,91,33,0.3626,62,27,0.4355,29,6,0.2069,18,16,0.8889,10,35,45,20,18,31,19,0,0,0,0,45.4545,54.5455,0.4448,0.3956,22.2222,77.7778,11.6154,4.0005,4.0005,6.4516,0.967,52.75,43.9583,88.0102,104.0121,-16.0019,0.3511,13.8547,1.3846,30.7692,99.9884,99.5735
2017-11-05,06:00,Regular,Workman,Haywoode,Fitzgerald,Kane,Corbin,Sean,ORL,East,Southeast,Home,Loss,240,1,88,18,13,4,4,19,91,33,0.3626,62,27,0.4355,29,6,0.2069,18,16,0.8889,10,35,45,20,18,31,19,0,0,0,0,45.4545,54.5455,0.4448,0.3956,18.1818,79.5455,11.6154,4.0005,4.0005,6.4516,0.967,52.75,43.9583,88.0102,104.0121,-16.0019,0.3511,13.8547,1.3846,30.7692,BOS,East,Atlantic,Away,Win,241,1,104,26,14,10,1,21,89,39,0.4382,56,28,0.5,33,11,0.3333,20,15,0.75,9,45,54,22,27,28,27,0,0,0,0,54.5455,66.6667,0.5317,0.5,16.6667,83.3333,12.5224,10.0012,1.0001,1.7857,1.1685,85.0,70.5394,104.0121,88.0102,16.0019,0.4149,18.8679,1.8571,71.4286,99.9884,99.9884
2017-11-05,06:00,Regular,Zielinski,Gary,Brown,Tony,DeRosa,Joe,WAS,East,Southeast,Away,Win,239,1,107,19,17,9,3,26,85,40,0.4706,62,29,0.4677,23,11,0.4783,23,16,0.6957,11,35,46,32,30,22,23,0,0,0,0,56.0976,47.5,0.5624,0.5353,28.9474,79.5455,15.1623,9.392,3.1307,4.8387,1.2588,72.875,60.9833,111.661,100.1818,11.4792,0.4396,14.4905,1.1176,52.9412,TOR,East,Atlantic,Home,Loss,241,1,96,17,13,7,8,24,80,37,0.4625,56,32,0.5714,24,5,0.2083,27,17,0.6296,9,27,36,17,29,30,20,0,0,0,0,43.9024,45.9459,0.5224,0.4938,25.0,75.0,12.3951,7.3049,8.3485,14.2857,1.2,62.125,51.556,100.1818,111.661,-11.4792,0.4405,13.9481,1.3077,53.8462,95.8258,96.2267
2017-11-05,06:00,Regular,Zielinski,Gary,Brown,Tony,DeRosa,Joe,TOR,East,Atlantic,Home,Loss,241,1,96,17,13,7,8,24,80,37,0.4625,56,32,0.5714,24,5,0.2083,27,17,0.6296,9,27,36,17,29,30,20,0,0,0,0,43.9024,45.9459,0.5224,0.4938,20.4545,71.0526,12.3951,7.3049,8.3485,14.2857,1.2,62.125,51.556,100.1818,111.661,-11.4792,0.4405,13.9481,1.3077,53.8462,WAS,East,Southeast,Away,Win,239,1,107,19,17,9,3,26,85,40,0.4706,62,29,0.4677,23,11,0.4783,23,16,0.6957,11,35,46,32,30,22,23,0,0,0,0,56.0976,47.5,0.5624,0.5353,23.913,76.087,15.1623,9.392,3.1307,4.8387,1.2588,72.875,60.9833,111.661,100.1818,11.4792,0.4396,14.4905,1.1176,52.9412,95.8258,95.4282
2017-11-05,07:00,Regular,Tiven,Josh,Taylor,Ben,Lewis,Eric,UTA,West,Northwest,Away,Loss,242,1,110,22,14,7,3,18,88,38,0.4318,54,25,0.463,34,13,0.3824,24,21,0.875,8,25,33,28,21,36,25,0,0,0,0,44.0,57.8947,0.558,0.5057,17.7778,83.3333,12.4378,6.7763,2.9041,5.5556,1.25,70.75,58.4711,106.4851,132.6224,-26.1373,0.4043,16.3496,1.5714,50.0,HOU,West,Southwest,Home,Win,241,1,137,26,21,9,7,24,81,48,0.5926,42,25,0.5952,39,23,0.5897,21,18,0.8571,5,37,42,39,28,48,22,0,0,0,0,56.0,54.1667,0.7591,0.7346,11.9048,88.0952,18.8781,8.7124,6.7763,16.6667,1.6914,110.125,91.39,132.6224,106.4851,26.1373,0.4948,18.9449,1.2381,42.8571,103.3008,102.4471
2017-11-05,07:00,Regular,Tiven,Josh,Taylor,Ben,Lewis,Eric,HOU,West,Southwest,Home,Win,241,1,137,26,21,9,7,24,81,48,0.5926,42,25,0.5952,39,23,0.5897,21,18,0.8571,5,37,42,39,28,48,22,0,0,0,0,56.0,54.1667,0.7591,0.7346,16.6667,82.2222,18.8781,8.7124,6.7763,16.6667,1.6914,110.125,91.39,132.6224,106.4851,26.1373,0.4948,18.9449,1.2381,42.8571,UTA,West,Northwest,Away,Loss,242,1,110,22,14,7,3,18,88,38,0.4318,54,25,0.463,34,13,0.3824,24,21,0.875,8,25,33,28,21,36,25,0,0,0,0,44.0,57.8947,0.558,0.5057,24.2424,75.7576,12.4378,6.7763,2.9041,5.5556,1.25,70.75,58.4711,106.4851,132.6224,-26.1373,0.4043,16.3496,1.5714,50.0,103.3008,102.8722
2017-11-05,07:00,Regular,Lane,Karl,Smith,Aaron,Callahan,Mike,PHO,West,Pacific,Away,Loss,240,1,95,23,18,5,4,16,81,37,0.4568,58,29,0.5,23,8,0.3478,22,13,0.5909,11,34,45,20,35,13,27,0,0,0,0,51.1364,62.1622,0.5238,0.5062,23.913,80.9524,16.5624,5.1874,4.1499,6.8966,1.1728,68.5,57.0833,98.5608,116.198,-17.6372,0.4205,17.4666,1.2778,27.7778,SA,West,Southwest,Home,Win,240,1,112,21,10,9,4,19,88,44,0.5,66,33,0.5,22,11,0.5,18,13,0.7222,8,35,43,28,23,34,27,0,0,0,0,48.8636,47.7273,0.5838,0.5625,18.6047,81.3953,9.4411,9.3373,4.1499,6.0606,1.2727,88.0,73.3333,116.198,98.5608,17.6372,0.4889,16.5459,2.1,90.0,96.3872,96.3872
2017-11-05,07:00,Regular,Lane,Karl,Smith,Aaron,Callahan,Mike,SA,West,Southwest,Home,Win,240,1,112,21,10,9,4,19,88,44,0.5,66,33,0.5,22,11,0.5,18,13,0.7222,8,35,43,28,23,34,27,0,0,0,0,48.8636,47.7273,0.5838,0.5625,19.0476,76.087,9.4411,9.3373,4.1499,6.0606,1.2727,88.0,73.3333,116.198,98.5608,17.6372,0.4889,16.5459,2.1,90.0,PHO,West,Pacific,Away,Loss,240,1,95,23,18,5,4,16,81,37,0.4568,58,29,0.5,23,8,0.3478,22,13,0.5909,11,34,45,20,35,13,27,0,0,0,0,51.1364,62.1622,0.5238,0.5062,24.4444,75.5556,16.5624,5.1874,4.1499,6.8966,1.1728,68.5,57.0833,98.5608,116.198,-17.6372,0.4205,17.4666,1.2778,27.7778,96.3872,96.3872
2017-11-05,07:30,Regular,Washington,C.J.,Smith,Michael,Washington,Tom,IND,East,Central,Away,Loss,240,2,101,24,12,6,2,17,79,37,0.4684,54,25,0.463,25,12,0.48,17,15,0.8824,4,30,34,33,29,22,17,0,0,0,0,42.5,64.8649,0.584,0.5443,10.5263,71.4286,12.1852,6.4097,2.1366,3.7037,1.2785,73.375,61.1458,107.8962,115.3741,-7.4779,0.4253,19.595,2.0,50.0,NY,East,Atlantic,Home,Win,241,2,108,24,12,8,7,21,88,44,0.5,65,38,0.5846,23,6,0.2609,19,14,0.7368,12,34,46,25,24,23,36,0,0,0,0,57.5,54.5455,0.5604,0.5341,26.087,73.913,11.0742,8.5462,7.478,10.7692,1.2273,88.875,73.7552,115.3741,107.8962,7.4779,0.5,18.1324,2.0,66.6667,93.6085,93.6085
2017-11-05,07:30,Regular,Washington,C.J.,Smith,Michael,Washington,Tom,NY,East,Atlantic,Home,Win,241,2,108,24,12,8,7,21,88,44,0.5,65,38,0.5846,23,6,0.2609,19,14,0.7368,12,34,46,25,24,23,36,0,0,0,0,57.5,54.5455,0.5604,0.5341,28.5714,89.4737,11.0742,8.5462,7.478,10.7692,1.2273,88.875,73.7552,115.3741,107.8962,7.4779,0.5,18.1324,2.0,66.6667,IND,East,Central,Away,Loss,240,2,101,24,12,6,2,17,79,37,0.4684,54,25,0.463,25,12,0.48,17,15,0.8824,4,30,34,33,29,22,17,0,0,0,0,42.5,64.8649,0.584,0.5443,11.7647,88.2353,12.1852,6.4097,2.1366,3.7037,1.2785,73.375,61.1458,107.8962,115.3741,-7.4779,0.4253,19.595,2.0,50.0,93.6085,93.2201
2017-11-05,08:00,Regular,Scott,Kevin,Ervin,Mitchell,Kennedy,Bill,CHA,East,Southeast,Away,Loss,240,1,94,24,11,8,3,24,87,37,0.4253,59,28,0.4746,28,9,0.3214,21,11,0.5238,8,30,38,28,23,28,15,0,0,0,0,41.3043,64.8649,0.4884,0.477,16.0,71.4286,10.2574,8.2016,3.0756,5.0847,1.0805,63.375,52.8125,96.3689,114.8226,-18.4537,0.4111,18.2871,2.1818,72.7273,MIN,West,Northwest,Home,Win,241,1,112,20,16,4,4,19,83,38,0.4578,59,28,0.4746,24,10,0.4167,30,26,0.8667,12,42,54,28,40,29,15,0,0,0,0,58.6957,52.6316,0.5821,0.5181,22.2222,77.7778,14.2602,4.1008,4.1008,6.7797,1.3494,84.5,70.1245,114.8226,96.3689,18.4537,0.4368,15.1286,1.25,25.0,97.5418,97.5418
2017-11-05,08:00,Regular,Scott,Kevin,Ervin,Mitchell,Kennedy,Bill,MIN,West,Northwest,Home,Win,241,1,112,20,16,4,4,19,83,38,0.4578,59,28,0.4746,24,10,0.4167,30,26,0.8667,12,42,54,28,40,29,15,0,0,0,0,58.6957,52.6316,0.5821,0.5181,28.5714,84.0,14.2602,4.1008,4.1008,6.7797,1.3494,84.5,70.1245,114.8226,96.3689,18.4537,0.4368,15.1286,1.25,25.0,CHA,East,Southeast,Away,Loss,240,1,94,24,11,8,3,24,87,37,0.4253,59,28,0.4746,28,9,0.3214,21,11,0.5238,8,30,38,28,23,28,15,0,0,0,0,41.3043,64.8649,0.4884,0.477,21.0526,78.9474,10.2574,8.2016,3.0756,5.0847,1.0805,63.375,52.8125,96.3689,114.8226,-18.4537,0.4111,18.2871,2.1818,72.7273,97.5418,97.1371
2017-11-05,09:00,Regular,Orr,J.T.,Maddox,Tre,Mott,Rodney,OKC,West,Northwest,Away,Loss,241,1,99,17,13,11,2,27,89,40,0.4494,56,29,0.5179,33,11,0.3333,15,8,0.5333,6,26,32,20,26,21,32,0,0,0,0,42.1053,42.5,0.5178,0.5112,13.9535,78.7879,11.9705,10.9732,1.9951,3.5714,1.1124,55.625,46.1618,98.7585,102.7488,-3.9903,0.4167,13.535,1.3077,84.6154,POR,West,Northwest,Home,Win,241,2,103,20,23,6,7,20,74,37,0.5,54,30,0.5556,20,7,0.35,28,22,0.7857,7,37,44,28,22,28,25,0,0,0,0,57.8947,54.0541,0.5966,0.5473,15.9091,84.0909,21.0392,5.9854,6.9829,12.963,1.3919,71.75,59.5436,102.7488,98.7585,3.9903,0.4111,15.4655,0.8696,26.087,100.2445,99.8285
2017-11-05,09:00,Regular,Orr,J.T.,Maddox,Tre,Mott,Rodney,POR,West,Northwest,Home,Win,241,2,103,20,23,6,7,20,74,37,0.5,54,30,0.5556,20,7,0.35,28,22,0.7857,7,37,44,28,22,28,25,0,0,0,0,57.8947,54.0541,0.5966,0.5473,21.2121,86.0465,21.0392,5.9854,6.9829,12.963,1.3919,71.75,59.5436,102.7488,98.7585,3.9903,0.4111,15.4655,0.8696,26.087,OKC,West,Northwest,Away,Loss,241,1,99,17,13,11,2,27,89,40,0.4494,56,29,0.5179,33,11,0.3333,15,8,0.5333,6,26,32,20,26,21,32,0,0,0,0,42.1053,42.5,0.5178,0.5112,18.75,81.25,11.9705,10.9732,1.9951,3.5714,1.1124,55.625,46.1618,98.7585,102.7488,-3.9903,0.4167,13.535,1.3077,84.6154,100.2445,99.8285
2017-11-05,09:30,Regular,Ayotte,Mark,Capers,James,Sterling,Jonathan,MEM,West,Southwest,Away,Loss,240,1,102,23,12,6,7,22,87,40,0.4598,50,29,0.58,37,11,0.2973,14,11,0.7857,6,33,39,24,30,16,32,0,0,0,0,45.8824,57.5,0.5474,0.523,13.6364,80.4878,11.4112,5.954,6.9463,14.0,1.1724,75.25,62.7083,101.2174,106.179,-4.9616,0.4301,17.9463,1.9167,50.0,LAL,West,Pacific,Home,Win,239,1,107,25,19,5,4,16,85,40,0.4706,58,31,0.5345,27,9,0.3333,23,18,0.7826,8,38,46,27,35,26,19,0,0,0,0,54.1176,62.5,0.5624,0.5235,17.3913,82.6087,16.6491,4.9616,3.9693,6.8966,1.2588,78.125,65.3766,106.179,101.2174,4.9616,0.4167,17.9701,1.3158,26.3158,100.7732,100.7732
2017-11-05,09:30,Regular,Ayotte,Mark,Capers,James,Sterling,Jonathan,LAL,West,Pacific,Home,Win,239,1,107,25,19,5,4,16,85,40,0.4706,58,31,0.5345,27,9,0.3333,23,18,0.7826,8,38,46,27,35,26,19,0,0,0,0,54.1176,62.5,0.5624,0.5235,19.5122,86.3636,16.6491,4.9616,3.9693,6.8966,1.2588,78.125,65.3766,106.179,101.2174,4.9616,0.4167,17.9701,1.3158,26.3158,MEM,West,Southwest,Away,Loss,240,1,102,23,12,6,7,22,87,40,0.4598,50,29,0.58,37,11,0.2973,14,11,0.7857,6,33,39,24,30,16,32,0,0,0,0,45.8824,57.5,0.5474,0.523,15.3846,84.6154,11.4112,5.954,6.9463,14.0,1.1724,75.25,62.7083,101.2174,106.179,-4.9616,0.4301,17.9463,1.9167,50.0,100.7732,101.1948
2017-11-06,07:30,Regular,Goble,Jacyn,Dalen,Eric,Davis,Marc,BOS,East,Atlantic,Away,Win,241,1,110,28,14,3,3,21,81,39,0.4815,45,25,0.5556,36,14,0.3889,22,18,0.8182,7,35,42,26,28,28,28,0,0,0,0,53.8462,71.7949,0.6065,0.5679,18.4211,87.5,13.3741,3.1103,3.1103,6.6667,1.358,83.75,69.5021,114.046,110.9357,3.1103,0.4432,21.1034,2.0,21.4286,ATL,East,Southeast,Home,Loss,241,1,107,24,14,8,4,22,81,39,0.4815,55,26,0.4727,26,13,0.5,20,16,0.8,5,31,36,25,29,21,32,0,0,0,0,46.1538,61.5385,0.5958,0.5617,13.8889,86.1111,13.4875,8.2943,4.1471,7.2727,1.321,78.0,64.7303,110.9357,114.046,-3.1103,0.4333,18.7793,1.7143,57.1429,96.4523,96.0521
2017-11-06,07:30,Regular,Goble,Jacyn,Dalen,Eric,Davis,Marc,ATL,East,Southeast,Home,Loss,241,1,107,24,14,8,4,22,81,39,0.4815,55,26,0.4727,26,13,0.5,20,16,0.8,5,31,36,25,29,21,32,0,0,0,0,46.1538,61.5385,0.5958,0.5617,12.5,81.5789,13.4875,8.2943,4.1471,7.2727,1.321,78.0,64.7303,110.9357,114.046,-3.1103,0.4333,18.7793,1.7143,57.1429,BOS,East,Atlantic,Away,Win,241,1,110,28,14,3,3,21,81,39,0.4815,45,25,0.5556,36,14,0.3889,22,18,0.8182,7,35,42,26,28,28,28,0,0,0,0,53.8462,71.7949,0.6065,0.5679,16.6667,83.3333,13.3741,3.1103,3.1103,6.6667,1.358,83.75,69.5021,114.046,110.9357,3.1103,0.4432,21.1034,2.0,21.4286,96.4523,96.0521
2017-11-06,09:00,Regular,Guthrie,David,Holtkamp,Lauren,Mauer,Ken,BKN,East,Atlantic,Away,Win,240,2,98,20,16,10,4,30,87,35,0.4023,55,27,0.4909,32,8,0.25,29,20,0.6897,11,37,48,28,19,25,26,0,0,0,0,48.0,57.1429,0.4912,0.4483,22.449,72.549,13.8217,9.8687,3.9475,7.2727,1.1264,63.625,53.0208,96.7133,90.7921,5.9212,0.3804,14.7319,1.25,62.5,PHO,West,Pacific,Home,Loss,240,1,92,13,17,8,7,29,86,30,0.3488,61,24,0.3934,25,6,0.24,35,26,0.7429,14,38,52,19,22,27,24,0,0,0,0,52.0,43.3333,0.4536,0.3837,26.9231,73.0769,14.3581,7.895,6.9081,11.4754,1.0698,53.375,44.4792,90.7921,96.7133,-5.9212,0.3371,9.8935,0.7647,47.0588,101.3304,101.3304
2017-11-06,09:00,Regular,Guthrie,David,Holtkamp,Lauren,Mauer,Ken,PHO,West,Pacific,Home,Loss,240,1,92,13,17,8,7,29,86,30,0.3488,61,24,0.3934,25,6,0.24,35,26,0.7429,14,38,52,19,22,27,24,0,0,0,0,52.0,43.3333,0.4536,0.3837,27.451,77.551,14.3581,7.895,6.9081,11.4754,1.0698,53.375,44.4792,90.7921,96.7133,-5.9212,0.3371,9.8935,0.7647,47.0588,BKN,East,Atlantic,Away,Win,240,2,98,20,16,10,4,30,87,35,0.4023,55,27,0.4909,32,8,0.25,29,20,0.6897,11,37,48,28,19,25,26,0,0,0,0,48.0,57.1429,0.4912,0.4483,22.9167,77.0833,13.8217,9.8687,3.9475,7.2727,1.1264,63.625,53.0208,96.7133,90.7921,5.9212,0.3804,14.7319,1.25,62.5,101.3304,101.3304
